Nodes
0|Aberdeen Regional-Aberdeen, SD|1014102
1|Akron-Canton Regional-Cleveland, OH (Metropolitan Area)|1087402
2|Albany International-Albany, NY|1025702
3|Albert J Ellis-Jacksonville/Camp Lejeune, NC|1379502
4|Albuquerque International Sunport-Albuquerque, NM|1014002
5|Alexandria International-Alexandria, LA|1018502
6|Alpena County Regional-Alpena, MI|1033302
7|Asheville Regional-Asheville, NC|1043102
8|Aspen Pitkin County Sardy Field-Aspen, CO|1037203
9|Augusta Regional at Bush Field-Augusta, GA|1020803
10|Austin - Bergstrom International-Austin, TX|1042302
11|Austin Straubel International-Green Bay, WI|1197702
12|Baltimore/Washington International Thurgood Marshall-Washington, DC (Metropolitan Area)|1082103
13|Bangor International-Bangor, ME|1058102
14|Baton Rouge Metropolitan/Ryan Field-Baton Rouge, LA|1078102
15|Bellingham International-Bellingham, WA|1066602
16|Bemidji Regional-Bemidji, MN|1063104
17|Bert Mooney-Butte, MT|1077902
18|Bill and Hillary Clinton Nat Adams Field-Little Rock, AR|1299204
19|Billings Logan International-Billings, MT|1062002
20|Birmingham-Shuttlesworth International-Birmingham, AL|1059904
21|Bishop International-Flint, MI|1172102
22|Bismarck Municipal-Bismarck/Mandan, ND|1062702
23|Blue Grass-Lexington, KY|1294503
24|Bob Hope-Los Angeles, CA (Metropolitan Area)|1080003
25|Boise Air Terminal-Boise, ID|1071302
26|Bozeman Yellowstone International-Bozeman, MT|1084903
27|Bradley International-Hartford, CT|1052904
28|Brainerd Lakes Regional-Brainerd, MN|1073905
29|Brunswick Golden Isles-Brunswick, GA|1073103
30|Buffalo Niagara International-Buffalo, NY|1079204
31|Burlington International-Burlington, VT|1078502
32|Capital Region International-Lansing, MI|1288403
33|Casper/Natrona County International-Casper, WY|1112202
34|Cedar City Regional-Cedar City, UT|1091802
35|Central Illinois Regional-Bloomington/Normal, IL|1068502
36|Central Wisconsin-Wausau/Mosinee/Stevens Point, WI|1120302
37|Charles M. Schulz - Sonoma County-Santa Rosa, CA|1502302
38|Charleston AFB/International-Charleston, SC|1099402
39|Charlotte Douglas International-Charlotte, NC|1105703
40|Charlottesville Albemarle-Charlottesville, VA|1099002
41|Cherry Capital-Traverse City, MI|1538002
42|Cherry Capital-Traverse City, MI|1538003
43|Chicago Midway International-Chicago, IL|1323202
44|Chicago O'Hare International-Chicago, IL|1393002
45|Chicago O'Hare International-Chicago, IL|1393003
46|Chippewa County International-Sault Ste. Marie, MI|1101303
47|Cincinnati/Northern Kentucky International-Cincinnati, OH|1119302
48|City of Colorado Springs Municipal-Colorado Springs, CO|1110902
49|Cleveland-Hopkins International-Cleveland, OH (Metropolitan Area)|1104202
50|Coastal Carolina Regional-New Bern/Morehead/Beaufort, NC|1161705
51|Coastal Carolina Regional-New Bern/Morehead/Beaufort, NC|1161706
52|Columbia Metropolitan-Columbia, SC|1086803
53|Columbus Airport-Columbus, GA|1115003
54|Cyril E King-Charlotte Amalie, VI|1502403
55|Dallas/Fort Worth International-Dallas/Fort Worth, TX|1129803
56|Dallas Love Field-Dallas/Fort Worth, TX|1125903
57|Dane County Regional-Truax Field-Madison, WI|1348502
58|Daytona Beach International-Daytona Beach, FL|1125203
59|Delta County-Escanaba, MI|1158702
60|Denver International-Denver, CO|1129202
61|Des Moines International-Des Moines, IA|1142303
62|Detroit Metro Wayne County-Detroit, MI|1143302
63|Dickinson - Theodore Roosevelt Regional-Dickinson, ND|1131502
64|Dothan Regional-Dothan, AL|1130802
65|Duluth International-Duluth, MN|1133703
66|Eagle County Regional-Eagle, CO|1150303
67|Elko Regional-Elko, NV|1152502
68|Elmira/Corning Regional-Elmira/Corning, NY|1153703
69|El Paso International-El Paso, TX|1154003
70|Eppley Airfield-Omaha, NE|1387102
71|Erie International/Tom Ridge Field-Erie, PA|1157704
72|Evansville Regional-Evansville, IN|1161203
73|Fairbanks International-Fairbanks, AK|1163002
74|Falls International-International Falls, MN|1234302
75|Fayetteville Regional/Grannis Field-Fayetteville, NC|1164102
76|Ford-Iron Mountain/Kingsfd, MI|1233502
77|Fort Lauderdale-Hollywood International-Miami, FL (Metropolitan Area)|1169703
78|Fort Smith Regional-Fort Smith, AR|1177801
79|Fort Wayne International-Fort Wayne, IN|1182304
80|Fresno Yosemite International-Fresno, CA|1163804
81|Fresno Yosemite International-Fresno, CA|1163805
82|Friedman Memorial-Sun Valley/Hailey/Ketchum, ID|1504102
83|Gainesville Regional-Gainesville, FL|1195302
84|General Downing - Peoria International-Peoria, IL|1410803
85|General Mitchell International-Milwaukee, WI|1334205
86|George Bush Intercontinental/Houston-Houston, TX|1226603
87|Gerald R. Ford International-Grand Rapids, MI|1198603
88|Gillette Campbell County-Gillette, WY|1186502
89|Glacier Park International-Kalispell, MT|1164802
90|Golden Triangle Regional-Columbus, MS|1200702
91|Grand Forks International-Grand Forks, ND|1189802
92|Grand Junction Regional-Grand Junction, CO|1192102
93|Greater Binghamton/Edwin A. Link Field-Binghamton, NY|1057702
94|Greater Binghamton/Edwin A. Link Field-Binghamton, NY|1057703
95|Greater Rochester International-Rochester, NY|1457604
96|Great Falls International-Great Falls, MT|1200302
97|Greenville-Spartanburg International-Greenville/Spartanburg, SC|1199603
98|Guam International-Guam, TT|1201602
99|Gulfport-Biloxi International-Gulfport/Biloxi, MS|1197302
100|Harrisburg International-Harrisburg, PA|1323002
101|Hartsfield-Jackson Atlanta International-Atlanta, GA (Metropolitan Area)|1039705
102|Hector International-Fargo, ND|1163703
103|Helena Regional-Helena, MT|1215602
104|Hilo International-Hilo, HI|1240203
105|Honolulu International-Honolulu, HI|1217301
106|Huntsville International-Carl T Jones Field-Huntsville, AL|1221702
107|Idaho Falls Regional-Idaho Falls, ID|1228002
108|Indianapolis International-Indianapolis, IN|1233904
109|Ithaca Tompkins Regional-Ithaca/Cortland, NY|1239702
110|Jackson - Evers International-Jackson/Vicksburg, MS|1244803
111|Jackson Hole-Jackson, WY|1244102
112|Jackson Medgar Wiley Evers International-Jackson/Vicksburg, MS|1244805
113|Jacksonville International-Jacksonville, FL|1245102
114|James M Cox/Dayton International-Dayton, OH|1126702
115|Joe Foss Field-Sioux Falls, SD|1177502
116|John F. Kennedy International-New York City, NY (Metropolitan Area)|1247802
117|John Wayne Airport-Orange County-Los Angeles, CA (Metropolitan Area)|1490803
118|Joslin Field - Magic Valley Regional-Twin Falls, ID|1538902
119|Juneau International-Juneau, AK|1252302
120|Kahului Airport-Kahului, HI|1383002
121|Kalamazoo/Battle Creek International-Kalamazoo, MI|1046902
122|Kansas City International-Kansas City, MO|1319801
123|Ketchikan International-Ketchikan, AK|1281902
124|Key West International-Key West, FL|1162402
125|Kona International Airport at Keahole-Kona, HI|1275803
126|La Crosse Municipal-La Crosse, WI|1307602
127|Lafayette Regional-Lafayette, LA|1295103
128|LaGuardia-New York City, NY (Metropolitan Area)|1295302
129|Lambert-St. Louis International-St. Louis, MO|1501603
130|Lehigh Valley International-Allentown/Bethlehem/Easton, PA|1013503
131|Lewiston Nez Perce County-Lewiston, ID|1312702
132|Lihue Airport-Lihue, HI|1298202
133|Lincoln Airport-Lincoln, NE|1302902
134|Logan International-Boston, MA (Metropolitan Area)|1072102
135|Long Beach Airport-Los Angeles, CA (Metropolitan Area)|1295402
136|Los Angeles International-Los Angeles, CA (Metropolitan Area)|1289203
137|Louis Armstrong New Orleans International-New Orleans, LA|1349502
138|Louis Armstrong New Orleans International-New Orleans, LA|1349503
139|Louisville International-Standiford Field-Louisville, KY|1473003
140|Lovell Field-Chattanooga, TN|1098002
141|Luis Munoz Marin International-San Juan, PR|1484303
142|Luis Munoz Marin International-San Juan, PR|1484304
143|Mahlon Sweet Field-Eugene, OR|1160302
144|Mammoth Lakes Airport-Mammoth Lakes, CA|1338801
145|Manchester-Boston Regional-Boston, MA (Metropolitan Area)|1329604
146|Martha's Vineyard Airport-Martha's Vineyard, MA|1354102
147|MBS International-Saginaw/Bay City/Midland, MI|1318403
148|McCarran International-Las Vegas, NV|1288903
149|McGhee Tyson-Knoxville, TN|1541202
150|Melbourne International-Melbourne, FL|1336003
151|Memphis International-Memphis, TN|1324402
152|Metropolitan Oakland International-San Francisco, CA (Metropolitan Area)|1379601
153|Metropolitan Oakland International-San Francisco, CA (Metropolitan Area)|1379602
154|Miami International-Miami, FL (Metropolitan Area)|1330303
155|Minneapolis-St Paul International-Minneapolis/St. Paul, MN|1348702
156|Minot International-Minot, ND|1343302
157|Missoula International-Missoula, MT|1348602
158|Mobile Regional-Mobile, AL|1342202
159|Monroe Regional-Monroe, LA|1337702
160|Montgomery Regional-Montgomery, AL|1327702
161|Montrose Regional-Montrose/Delta, CO|1350202
162|Myrtle Beach International-Myrtle Beach, SC|1357702
163|Nantucket Memorial-Nantucket, MA|1015402
164|Nantucket Memorial-Nantucket, MA|1015403
165|Nashville International-Nashville, TN|1069302
166|Newark Liberty International-New York City, NY (Metropolitan Area)|1161802
167|Newport News/Williamsburg International-Norfolk, VA (Metropolitan Area)|1409803
168|Norfolk International-Norfolk, VA (Metropolitan Area)|1393102
169|Norman Y. Mineta San Jose International-San Francisco, CA (Metropolitan Area)|1483103
170|Northwest Arkansas Regional-Fayetteville, AR|1591902
171|Northwest Florida Beaches International-Panama City, FL|1148102
172|Northwest Florida Regional-Valparaiso, FL|1562401
173|Ontario International-Los Angeles, CA (Metropolitan Area)|1389101
174|Orlando International-Orlando, FL|1320402
