Nodes
0|Aberdeen Regional-Aberdeen, SD|1014101
1|Aberdeen Regional-Aberdeen, SD|1014102
2|Adams Field-Little Rock, AR|1299202
3|Adams Field-Little Rock, AR|1299203
4|Akron-Canton Regional-Cleveland, OH (Metropolitan Area)|1087401
5|Akron-Canton Regional-Cleveland, OH (Metropolitan Area)|1087402
6|Albany International-Albany, NY|1025701
7|Albany International-Albany, NY|1025702
8|Albert J Ellis-Jacksonville/Camp Lejeune, NC|1379501
9|Albert J Ellis-Jacksonville/Camp Lejeune, NC|1379502
10|Albuquerque International Sunport-Albuquerque, NM|1014001
11|Albuquerque International Sunport-Albuquerque, NM|1014002
12|Alexandria International-Alexandria, LA|1018502
13|Alpena County Regional-Alpena, MI|1033302
14|Arcata-Eureka/Arcata, CA|1015701
15|Asheville Regional-Asheville, NC|1043101
16|Asheville Regional-Asheville, NC|1043102
17|Atlantic City International-Atlantic City, NJ|1015804
18|Augusta Regional at Bush Field-Augusta, GA|1020802
19|Augusta Regional at Bush Field-Augusta, GA|1020803
20|Austin - Bergstrom International-Austin, TX|1042302
21|Austin Straubel International-Green Bay, WI|1197701
22|Austin Straubel International-Green Bay, WI|1197702
23|Baltimore/Washington International Thurgood Marshall-Washington, DC (Metropolitan Area)|1082103
24|Bangor International-Bangor, ME|1058101
25|Bangor International-Bangor, ME|1058102
26|Baton Rouge Metropolitan/Ryan Field-Baton Rouge, LA|1078101
27|Baton Rouge Metropolitan/Ryan Field-Baton Rouge, LA|1078102
28|Bellingham International-Bellingham, WA|1066601
29|Bellingham International-Bellingham, WA|1066602
30|Bemidji Regional-Bemidji, MN|1063103
31|Bemidji Regional-Bemidji, MN|1063104
32|Bert Mooney-Butte, MT|1077901
33|Bert Mooney-Butte, MT|1077902
34|Billings Logan International-Billings, MT|1062001
35|Billings Logan International-Billings, MT|1062002
36|Birmingham-Shuttlesworth International-Birmingham, AL|1059903
37|Birmingham-Shuttlesworth International-Birmingham, AL|1059904
38|Bishop International-Flint, MI|1172101
39|Bishop International-Flint, MI|1172102
40|Bismarck Municipal-Bismarck/Mandan, ND|1062701
41|Bismarck Municipal-Bismarck/Mandan, ND|1062702
42|Blue Grass-Lexington, KY|1294502
43|Blue Grass-Lexington, KY|1294503
44|Bob Hope-Los Angeles, CA (Metropolitan Area)|1080002
45|Bob Hope-Los Angeles, CA (Metropolitan Area)|1080003
46|Boise Air Terminal-Boise, ID|1071301
47|Boise Air Terminal-Boise, ID|1071302
48|Bradley International-Hartford, CT|1052902
49|Bradley International-Hartford, CT|1052903
50|Brainerd Lakes Regional-Brainerd, MN|1073902
51|Brainerd Lakes Regional-Brainerd, MN|1073903
52|Brunswick Golden Isles-Brunswick, GA|1073102
53|Brunswick Golden Isles-Brunswick, GA|1073103
54|Buffalo Niagara International-Buffalo, NY|1079202
55|Buffalo Niagara International-Buffalo, NY|1079203
56|Buffalo Niagara International-Buffalo, NY|1079204
57|Burlington International-Burlington, VT|1078501
58|Burlington International-Burlington, VT|1078502
59|Capital Region International-Lansing, MI|1288402
60|Capital Region International-Lansing, MI|1288403
61|Casper/Natrona County International-Casper, WY|1112201
62|Casper/Natrona County International-Casper, WY|1112202
63|Cedar City Regional-Cedar City, UT|1091801
64|Cedar City Regional-Cedar City, UT|1091802
65|Central Illinois Regional-Bloomington/Normal, IL|1068501
66|Central Illinois Regional-Bloomington/Normal, IL|1068502
67|Central Wisconsin-Wausau/Mosinee/Stevens Point, WI|1120301
68|Central Wisconsin-Wausau/Mosinee/Stevens Point, WI|1120302
69|Charleston AFB/International-Charleston, SC|1099402
70|Charleston International-Charleston, SC|1099401
71|Charlotte Douglas International-Charlotte, NC|1105702
72|Charlotte Douglas International-Charlotte, NC|1105703
73|Charlottesville Albemarle-Charlottesville, VA|1099001
74|Charlottesville Albemarle-Charlottesville, VA|1099002
75|Cherry Capital-Traverse City, MI|1538001
76|Cherry Capital-Traverse City, MI|1538002
77|Chicago Midway International-Chicago, IL|1323201
78|Chicago Midway International-Chicago, IL|1323202
79|Chicago O'Hare International-Chicago, IL|1393001
80|Chicago O'Hare International-Chicago, IL|1393002
81|Chippewa County International-Sault Ste. Marie, MI|1101302
82|Chippewa County International-Sault Ste. Marie, MI|1101303
83|Cincinnati/Northern Kentucky International-Cincinnati, OH|1119301
84|Cincinnati/Northern Kentucky International-Cincinnati, OH|1119302
85|City of Colorado Springs Municipal-Colorado Springs, CO|1110902
86|Cleveland-Hopkins International-Cleveland, OH (Metropolitan Area)|1104201
87|Cleveland-Hopkins International-Cleveland, OH (Metropolitan Area)|1104202
88|Coastal Carolina Regional-New Bern/Morehead/Beaufort, NC|1161702
89|Coastal Carolina Regional-New Bern/Morehead/Beaufort, NC|1161703
90|Columbia Metropolitan-Columbia, SC|1086802
91|Columbia Metropolitan-Columbia, SC|1086803
92|Columbia Regional-Jefferson City/Columbia, MO|1111101
93|Columbia Regional-Jefferson City/Columbia, MO|1111102
94|Columbus Metropolitan-Columbus, GA|1115001
95|Columbus Metropolitan-Columbus, GA|1115002
96|Cyril E King-Charlotte Amalie, VI|1502403
97|Dallas/Fort Worth International-Dallas/Fort Worth, TX|1129802
98|Dallas/Fort Worth International-Dallas/Fort Worth, TX|1129803
99|Dane County Regional-Truax Field-Madison, WI|1348502
100|Dannelly Field-Montgomery, AL|1327701
101|Daytona Beach International-Daytona Beach, FL|1125202
102|Daytona Beach International-Daytona Beach, FL|1125203
103|Denver International-Denver, CO|1129202
104|Des Moines International-Des Moines, IA|1142302
105|Des Moines International-Des Moines, IA|1142303
106|Detroit Metro Wayne County-Detroit, MI|1143301
107|Detroit Metro Wayne County-Detroit, MI|1143302
108|Devils Lake Regional-Devils Lake, ND|1144701
109|Devils Lake Regional-Devils Lake, ND|1144702
110|Dothan Regional-Dothan, AL|1130801
111|Dothan Regional-Dothan, AL|1130802
112|Duluth International-Duluth, MN|1133702
113|Duluth International-Duluth, MN|1133703
114|Eagle County Regional-Eagle, CO|1150301
115|Eagle County Regional-Eagle, CO|1150302
116|Elko Regional-Elko, NV|1152501
117|Elko Regional-Elko, NV|1152502
118|Elmira/Corning Regional-Elmira/Corning, NY|1153701
119|Elmira/Corning Regional-Elmira/Corning, NY|1153702
120|Elmira/Corning Regional-Elmira/Corning, NY|1153703
121|El Paso International-El Paso, TX|1154001
122|El Paso International-El Paso, TX|1154002
123|Eppley Airfield-Omaha, NE|1387101
124|Eppley Airfield-Omaha, NE|1387102
125|Erie International/Tom Ridge Field-Erie, PA|1157702
126|Erie International/Tom Ridge Field-Erie, PA|1157703
127|Evansville Regional-Evansville, IN|1161202
128|Evansville Regional-Evansville, IN|1161203
129|Fairbanks International-Fairbanks, AK|1163001
130|Fairbanks International-Fairbanks, AK|1163002
131|Falls International-International Falls, MN|1234301
132|Falls International-International Falls, MN|1234302
133|Fanning Field-Idaho Falls, ID|1228001
134|Fayetteville Regional/Grannis Field-Fayetteville, NC|1164101
135|Fayetteville Regional/Grannis Field-Fayetteville, NC|1164102
136|Florence Regional-Florence, SC|1169901
137|Ford-Iron Mountain/Kingsfd, MI|1233502
138|Fort Dodge Regional-Fort Dodge, IA|1172501
139|Fort Lauderdale-Hollywood International-Miami, FL (Metropolitan Area)|1169702
140|Fort Lauderdale-Hollywood International-Miami, FL (Metropolitan Area)|1169703
141|Fort Smith Regional-Fort Smith, AR|1177801
142|Fort Wayne International-Fort Wayne, IN|1182303
143|Fort Wayne International-Fort Wayne, IN|1182304
144|Fresno Yosemite International-Fresno, CA|1163802
145|Fresno Yosemite International-Fresno, CA|1163803
146|Friedman Memorial-Sun Valley/Hailey/Ketchum, ID|1504101
147|Friedman Memorial-Sun Valley/Hailey/Ketchum, ID|1504102
148|Gainesville Regional-Gainesville, FL|1195301
149|Gainesville Regional-Gainesville, FL|1195302
150|Gallatin Field-Bozeman, MT|1084901
151|Gallatin Field-Bozeman, MT|1084902
152|General Downing - Peoria International-Peoria, IL|1410802
153|General Downing - Peoria International-Peoria, IL|1410803
154|General Mitchell International-Milwaukee, WI|1334202
155|General Mitchell International-Milwaukee, WI|1334203
156|General Mitchell International-Milwaukee, WI|1334204
157|George Bush Intercontinental/Houston-Houston, TX|1226602
158|George Bush Intercontinental/Houston-Houston, TX|1226603
159|Gerald R. Ford International-Grand Rapids, MI|1198602
160|Gerald R. Ford International-Grand Rapids, MI|1198603
161|Gillette Campbell County-Gillette, WY|1186501
162|Gillette Campbell County-Gillette, WY|1186502
163|Glacier Park International-Kalispell, MT|1164801
164|Glacier Park International-Kalispell, MT|1164802
165|Golden Triangle Regional-Columbus, MS|1200701
166|Golden Triangle Regional-Columbus, MS|1200702
167|Grand Forks International-Grand Forks, ND|1189801
168|Grand Forks International-Grand Forks, ND|1189802
169|Grand Junction Regional-Grand Junction, CO|1192102
170|Greater Binghamton/Edwin A. Link Field-Binghamton, NY|1057701
171|Greater Binghamton/Edwin A. Link Field-Binghamton, NY|1057702
172|Greater Rochester International-Rochester, NY|1457602
173|Greater Rochester International-Rochester, NY|1457603
174|Greater Rochester International-Rochester, NY|1457604
175|Great Falls International-Great Falls, MT|1200301
176|Great Falls International-Great Falls, MT|1200302
177|Greenbrier Valley-Lewisburg, WV|1312101
178|Greenbrier Valley-Lewisburg, WV|1312102
179|Greenville-Spartanburg International-Greenville/Spartanburg, SC|1199602
180|Greenville-Spartanburg International-Greenville/Spartanburg, SC|1199603
181|Gulfport-Biloxi International-Gulfport/Biloxi, MS|1197301
182|Gulfport-Biloxi International-Gulfport/Biloxi, MS|1197302
183|Harrisburg International-Harrisburg, PA|1323001
184|Harrisburg International-Harrisburg, PA|1323002
185|Hartsfield-Jackson Atlanta International-Atlanta, GA (Metropolitan Area)|1039703
186|Hartsfield-Jackson Atlanta International-Atlanta, GA (Metropolitan Area)|1039704
187|Hattiesburg-Laurel Regional-Hattiesburg/Laurel, MS|1410901
188|Hattiesburg-Laurel Regional-Hattiesburg/Laurel, MS|1410902
189|Hector International-Fargo, ND|1163702
190|Hector International-Fargo, ND|1163703
191|Helena Regional-Helena, MT|1215601
192|Helena Regional-Helena, MT|1215602
193|Henry E. Rohlsen-Christiansted, VI|1502703
194|Henry E. Rohlsen-Christiansted, VI|1502704
195|Hilo International-Hilo, HI|1240203
196|Honolulu International-Honolulu, HI|1217301
197|Huntsville International-Carl T Jones Field-Huntsville, AL|1221701
198|Huntsville International-Carl T Jones Field-Huntsville, AL|1221702
199|Idaho Falls Regional-Idaho Falls, ID|1228002
200|Indianapolis International-Indianapolis, IN|1233903
201|Indianapolis International-Indianapolis, IN|1233904
202|Ithaca Tompkins Regional-Ithaca/Cortland, NY|1239701
203|Ithaca Tompkins Regional-Ithaca/Cortland, NY|1239702
204|Jackson - Evers International-Jackson/Vicksburg, MS|1244802
205|Jackson - Evers International-Jackson/Vicksburg, MS|1244803
206|Jackson Hole-Jackson, WY|1244101
207|Jackson Hole-Jackson, WY|1244102
208|Jacksonville International-Jacksonville, FL|1245101
209|Jacksonville International-Jacksonville, FL|1245102
210|James M Cox/Dayton International-Dayton, OH|1126701
211|James M Cox/Dayton International-Dayton, OH|1126702
212|Joe Foss Field-Sioux Falls, SD|1177501
213|Joe Foss Field-Sioux Falls, SD|1177502
214|John F. Kennedy International-New York City, NY (Metropolitan Area)|1247801
215|John F. Kennedy International-New York City, NY (Metropolitan Area)|1247802
216|John Wayne Airport-Orange County-Los Angeles, CA (Metropolitan Area)|1490802
217|John Wayne Airport-Orange County-Los Angeles, CA (Metropolitan Area)|1490803
218|Joslin Field - Magic Valley Regional-Twin Falls, ID|1538901
219|Joslin Field - Magic Valley Regional-Twin Falls, ID|1538902
220|Juneau International-Juneau, AK|1252301
221|Juneau International-Juneau, AK|1252302
222|Kahului Airport-Kahului, HI|1383001
