Nodes
0|Abilene Regional-Abilene, TX|1013603
1|Abraham Lincoln Capital-Springfield, IL|1495203
2|Akron-Canton Regional-Cleveland, OH (Metropolitan Area)|1087402
3|Albany International-Albany, NY|1025702
4|Albert J Ellis-Jacksonville/Camp Lejeune, NC|1379502
5|Albuquerque International Sunport-Albuquerque, NM|1014003
6|Alexandria International-Alexandria, LA|1018502
7|Asheville Regional-Asheville, NC|1043103
8|Aspen Pitkin County Sardy Field-Aspen, CO|1037203
9|Augusta Regional at Bush Field-Augusta, GA|1020803
10|Austin - Bergstrom International-Austin, TX|1042302
11|Austin Straubel International-Green Bay, WI|1197702
12|Baltimore/Washington International Thurgood Marshall-Washington, DC (Metropolitan Area)|1082104
13|Bangor International-Bangor, ME|1058102
14|Baton Rouge Metropolitan/Ryan Field-Baton Rouge, LA|1078103
15|Bill and Hillary Clinton Nat Adams Field-Little Rock, AR|1299204
16|Birmingham-Shuttlesworth International-Birmingham, AL|1059904
17|Bishop International-Flint, MI|1172103
18|Bismarck Municipal-Bismarck/Mandan, ND|1062702
19|Blue Grass-Lexington, KY|1294503
20|Bob Hope-Los Angeles, CA (Metropolitan Area)|1080003
21|Boise Air Terminal-Boise, ID|1071302
22|Bozeman Yellowstone International-Bozeman, MT|1084903
23|Bradley International-Hartford, CT|1052904
24|Brownsville South Padre Island International-Brownsville, TX|1074702
25|Buffalo Niagara International-Buffalo, NY|1079204
26|Burlington International-Burlington, VT|1078502
27|Capital Region International-Lansing, MI|1288403
28|Central Illinois Regional-Bloomington/Normal, IL|1068502
29|Central Nebraska Regional-Grand Island, NE|1198002
30|Central Wisconsin-Wausau/Mosinee/Stevens Point, WI|1120302
31|Charles M. Schulz - Sonoma County-Santa Rosa, CA|1502303
32|Charleston AFB/International-Charleston, SC|1099402
33|Charlotte Douglas International-Charlotte, NC|1105703
34|Charlottesville Albemarle-Charlottesville, VA|1099002
35|Charlottesville Albemarle-Charlottesville, VA|1099003
36|Cherry Capital-Traverse City, MI|1538003
37|Chicago O'Hare International-Chicago, IL|1393004
38|Cincinnati/Northern Kentucky International-Cincinnati, OH|1119302
