Nodes
0|Abilene Regional-Abilene, TX|1013602
1|Abraham Lincoln Capital-Springfield, IL|1495202
2|Adams Field-Little Rock, AR|1299202
3|Albuquerque International Sunport-Albuquerque, NM|1014001
4|Alexandria International-Alexandria, LA|1018502
5|Asheville Regional-Asheville, NC|1043101
6|Augusta Regional at Bush Field-Augusta, GA|1020802
7|Austin - Bergstrom International-Austin, TX|1042302
8|Austin Straubel International-Green Bay, WI|1197701
9|Baltimore/Washington International Thurgood Marshall-Washington, DC (Metropolitan Area)|1082103
10|Baton Rouge Metropolitan/Ryan Field-Baton Rouge, LA|1078101
11|Birmingham-Shuttlesworth International-Birmingham, AL|1059903
12|Bishop International-Flint, MI|1172101
13|Blue Grass-Lexington, KY|1294502
14|Bob Hope-Los Angeles, CA (Metropolitan Area)|1080002
15|Boise Air Terminal-Boise, ID|1071301
16|Bradley International-Hartford, CT|1052902
17|Brownsville South Padre Island International-Brownsville, TX|1074701
18|Buffalo Niagara International-Buffalo, NY|1079202
19|Cape Girardeau Regional-Cape Girardeau, MO|1096701
20|Central Illinois Regional-Bloomington/Normal, IL|1068501
21|Central Wisconsin-Wausau/Mosinee/Stevens Point, WI|1120301
22|Charles M. Schulz - Sonoma County-Santa Rosa, CA|1502301
23|Charleston International-Charleston, SC|1099401
24|Charlotte Douglas International-Charlotte, NC|1105702
25|Cherry Capital-Traverse City, MI|1538001
26|Cheyenne Regional/Jerry Olson Field-Cheyenne, WY|1123301
27|Chicago O'Hare International-Chicago, IL|1393001
28|Cincinnati/Northern Kentucky International-Cincinnati, OH|1119301
29|Cleveland-Hopkins International-Cleveland, OH (Metropolitan Area)|1104201
30|Columbia Metropolitan-Columbia, SC|1086802
31|Columbus Metropolitan-Columbus, GA|1115001
32|Corpus Christi International-Corpus Christi, TX|1114001
33|Cyril E King-Charlotte Amalie, VI|1502403
34|Dallas/Fort Worth International-Dallas/Fort Worth, TX|1129802
35|Dannelly Field-Montgomery, AL|1327701
36|Denver International-Denver, CO|1129202
37|Des Moines International-Des Moines, IA|1142302
38|Detroit Metro Wayne County-Detroit, MI|1143301
39|Dubuque Regional-Dubuque, IA|1127401
40|Eagle County Regional-Eagle, CO|1150301
41|Easterwood Field-College Station/Bryan, TX|1104901
42|East Texas Regional-Longview, TX|1190501
43|El Paso International-El Paso, TX|1154001
44|Eppley Airfield-Omaha, NE|1387101
45|Evansville Regional-Evansville, IN|1161202
46|Fairbanks International-Fairbanks, AK|1163001
47|Fayetteville Regional/Grannis Field-Fayetteville, NC|1164101
48|Fort Lauderdale-Hollywood International-Miami, FL (Metropolitan Area)|1169702
49|Fort Smith Regional-Fort Smith, AR|1177801
50|Fort Wayne International-Fort Wayne, IN|1182303
51|Fresno Yosemite International-Fresno, CA|1163802
52|Friedman Memorial-Sun Valley/Hailey/Ketchum, ID|1504101
53|Gainesville Regional-Gainesville, FL|1195301
54|General Downing - Peoria International-Peoria, IL|1410802
55|General Mitchell International-Milwaukee, WI|1334202
56|George Bush Intercontinental/Houston-Houston, TX|1226602
57|Gerald R. Ford International-Grand Rapids, MI|1198602
58|Greater Rochester International-Rochester, NY|1457602
59|Greenville-Spartanburg International-Greenville/Spartanburg, SC|1199602
60|Gulfport-Biloxi International-Gulfport/Biloxi, MS|1197301
61|Gunnison-Crested Butte Regional-Gunnison, CO|1201201
62|Harrisburg International-Harrisburg, PA|1323001
63|Hartsfield-Jackson Atlanta International-Atlanta, GA (Metropolitan Area)|1039703
64|Hector International-Fargo, ND|1163702
65|Henry E. Rohlsen-Christiansted, VI|1502703
66|Hilo International-Hilo, HI|1240202
67|Honolulu International-Honolulu, HI|1217301
68|Huntsville International-Carl T Jones Field-Huntsville, AL|1221701
69|Indianapolis International-Indianapolis, IN|1233903
